Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
4.258064516129032029e+00,5.640398502141734632e-05,4.092228661582478878e-05,7.937707063814262911e-04,4.332745634883676598e-04
4.290322580645161032e+00,5.691529987066173529e-05,4.195236974465121795e-05,8.837252119698682257e-04,5.201176645000258128e-04
4.322580645161290036e+00,5.676347865996621489e-05,4.067970299345220937e-05,1.050409010993529199e-03,6.469159081175329630e-04
4.354838709677418152e+00,6.268674907502417952e-05,4.599327271551513323e-05,1.338763051841377087e-03,8.083871529952450915e-04
4.387096774193548931e+00,6.635903880672320838e-05,4.720477636268993326e-05,1.632238993828720539e-03,1.068878064997626741e-03
4.419354838709677935e+00,6.863831104520429834e-05,5.066983133710396679e-05,2.072597119466279558e-03,1.314936243649459172e-03
4.451612903225806051e+00,7.414799593311262500e-05,5.427357377104438256e-05,2.508760012999832617e-03,1.641804645702469754e-03
4.483870967741935054e+00,8.021889901212091536e-05,5.810772262216125757e-05,3.122660827084955404e-03,2.077993157625166593e-03
4.516129032258064058e+00,8.901597048672860526e-05,6.389889912479709410e-05,3.967649265593767641e-03,2.731051143030722647e-03
4.548387096774193061e+00,1.011106508104264777e-04,7.199416522955222407e-05,5.367020862166504980e-03,3.864448098544368340e-03
4.580645161290322065e+00,1.497593421405053402e-04,1.000867919682008891e-04,9.010215407542132224e-03,5.960029590675297237e-03
4.612903225806450180e+00,2.277294184792380256e-04,1.428564862743640803e-04,1.529700429228221525e-02,9.274591033511549870e-03
4.645161290322579184e+00,4.064922206635407679e-04,2.407373746998199549e-04,2.825364599105011434e-02,1.576331358548311787e-02
4.677419354838709964e+00,8.501851004371274115e-04,5.546384553846960821e-04,5.943685567013321652e-02,3.443589439471234082e-02
4.709677419354838968e+00,1.721018055450453197e-03,1.404312580660129145e-03,1.210371663930760178e-01,9.325138911913818940e-02
4.741935483870967971e+00,9.644576397976563137e-04,8.228777181287372103e-04,7.150815032526941506e-02,6.091726022584908334e-02
4.774193548387096975e+00,3.839521945071690105e-04,2.352580717608427274e-04,2.859272639678390668e-02,2.036313112780103324e-02
4.806451612903225978e+00,2.185992250938375973e-04,9.744985764871311098e-05,1.562057517375109103e-02,1.035165294343995748e-02
4.838709677419354094e+00,1.530915111581249437e-04,5.767431258555163066e-05,1.032422282962152348e-02,6.645111657569206971e-03
4.870967741935484874e+00,1.171265079502737376e-04,3.892571694798287207e-05,7.777116916328022725e-03,4.899057766479861416e-03
4.903225806451613877e+00,8.947175525154831054e-05,3.150855468498963487e-05,5.901275877139813136e-03,3.888900076959004096e-03
4.935483870967741993e+00,6.649663230383326992e-05,2.720925037563968836e-05,4.531980295183331460e-03,3.274678153371058525e-03
4.967741935483870996e+00,4.978206662442404148e-05,2.741921489716080934e-05,3.922732878731387957e-03,3.355849254111740055e-03
5.000000000000000000e+00,4.584952753314990893e-05,2.134262828861828887e-05,3.440034699337441489e-03,2.938415340529083441e-03
5.032258064516129004e+00,4.900373193877455508e-05,2.001580307701624430e-05,4.152236324860688818e-03,3.337760990187668784e-03
5.064516129032258007e+00,4.012970962184314057e-05,2.052704530467157616e-05,4.891071653874849538e-03,2.845380313757547072e-03
5.096774193548386123e+00,2.781933980127022685e-05,3.183898563392033548e-05,3.703126884271828231e-03,2.564894107958288864e-03
5.129032258064515126e+00,2.620768920636728518e-05,2.454904481032042373e-05,2.368035584668932297e-03,1.902235147532208622e-03
5.161290322580645906e+00,2.249803841801155673e-05,1.531026546313566286e-05,1.666952042177056743e-03,1.365074471370360471e-03
5.193548387096774022e+00,2.066434655633645460e-05,1.120613852966748786e-05,1.268416436360144273e-03,1.056072550347449601e-03
5.225806451612903025e+00,1.983113412492545070e-05,1.077331926257414989e-05,9.564320941775536749e-04,7.670229715007144183e-04
5.258064516129032029e+00,1.592545302923389545e-05,9.715774572162217703e-06,8.630136249304666812e-04,6.788198162031645107e-04
5.290322580645161032e+00,1.487020233784327959e-05,8.272433383011379315e-06,7.766065297374820679e-04,6.108805629171028566e-04
5.322580645161290036e+00,1.540240821220597369e-05,8.548443073596277358e-06,6.834299065265498361e-04,5.214114216921697346e-04
5.354838709677418152e+00,1.362642014046896434e-05,9.117169641027094063e-06,6.307231888591900313e-04,4.825461221870884477e-04
5.387096774193548931e+00,1.235248416178959176e-05,8.620417904442324226e-06,5.933184669935979939e-04,4.484976738783404571e-04
5.419354838709677935e+00,1.110701341566763368e-05,1.005862401172682848e-05,5.227530849785444250e-04,4.077647656704460667e-04
5.451612903225806051e+00,1.101008736975074825e-05,9.809021281862972445e-06,4.663937807555831286e-04,3.801546125998238475e-04
5.483870967741935054e+00,1.160483983061717373e-05,7.963525052248567640e-06,4.253479733777999305e-04,3.641062369391454413e-04
5.516129032258064058e+00,9.862040798422116918e-06,4.818741908169533752e-06,3.869848054887785891e-04,3.454682352249103844e-04
5.548387096774193061e+00,1.163602713231341639e-05,7.532962313359774388e-06,3.366772720854999254e-04,2.856113332329418509e-04
5.580645161290322065e+00,1.756195323091034666e-05,1.246576679376123472e-05,3.191391114102597832e-04,3.035673650802946382e-04
5.612903225806450180e+00,2.644999632400456448e-05,1.842372254368428026e-05,3.778189202770777756e-04,4.012521331270506157e-04
5.645161290322579184e+00,4.164047759749384863e-05,2.964533469595686085e-05,3.867402047758640720e-04,3.666051186473431888e-04
5.677419354838709964e+00,9.430915554344934432e-05,8.107750864027743552e-05,4.127891589126485511e-04,3.204489417435088376e-04
5.709677419354838968e+00,2.185314358057325376e-04,1.917660320957337923e-04,4.620335740042536736e-04,3.065623112371456175e-04
5.741935483870967971e+00,4.682605661024857630e-04,4.116872003139326950e-04,5.856937368088190130e-04,3.342751724385539759e-04
5.774193548387096975e+00,1.087351931808143522e-03,9.592891751190876304e-04,9.410175634151394597e-04,4.626904735837992686e-04
5.806451612903225978e+00,2.805145377343399356e-03,2.416436007581236958e-03,1.669614890365796970e-03,7.365482834631429960e-04
5.838709677419354094e+00,7.458113301658483504e-03,6.118519504051653062e-03,3.115753655784039670e-03,1.517279080044127426e-03
5.870967741935484874e+00,5.053135378419649180e-03,3.914855759334642978e-03,2.305966721085605294e-03,1.940139852417006351e-03
5.903225806451613877e+00,2.095996688067496352e-03,1.485458905488317837e-03,2.469836003592564173e-03,1.822533932072169325e-03
5.935483870967741993e+00,1.022636602668126286e-03,8.678237196964717860e-04,3.100554584639655421e-03,2.413732741741537579e-03
5.967741935483870996e+00,4.708652050403456493e-04,4.212114148981657940e-04,2.138627278801596542e-03,2.061710574666885711e-03
6.000000000000000000e+00,3.874906591059091112e-04,3.249430643654103632e-04,1.106467670454585814e-03,1.035933621034235272e-03
6.032258064516129004e+00,3.665612458213787718e-04,3.044203430286740583e-04,6.814414128878374961e-04,6.399324863927808270e-04
6.064516129032258007e+00,2.756680985676867451e-04,2.292980347738641123e-04,4.484493980163387072e-04,4.284379557900114179e-04
6.096774193548386123e+00,2.393197037618078802e-04,1.983741542325296833e-04,3.433747989729031059e-04,3.286711144388155723e-04
