# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
4.767701627363068837e+04,7.961473161410260957e+01,6.945068153855059379e+00,-1.574697061876758841e+00,9.776235229605617638e-02
4.779218888976929156e+04,8.167186658017693901e+01,5.894561355793047852e+00,-1.586511819373872756e+00,7.212246012444889498e-02
4.790763972657993872e+04,8.695588643393159600e+01,6.107926202827469453e+00,-1.573842293606003695e+00,7.515598409362514443e-02
4.802336945615590230e+04,8.260413868818412197e+01,2.317399309675362229e+00,-1.648252585967208805e+00,4.794898869138830566e-02
4.813937875221404101e+04,8.358319813192144920e+01,4.431293105185733161e+00,-1.627490979375754376e+00,9.065346803188265024e-02
4.825566829009869252e+04,8.702134789804290449e+01,7.669625767613397649e+00,-1.642617577970578058e+00,4.165021001760977476e-02
4.837223874678563152e+04,8.703960091893756612e+01,7.150024663915082179e+00,-1.634463983086680727e+00,7.713001799067090158e-02
4.848909080088586052e+04,9.237403986865282945e+01,7.322215621897480098e+00,-1.600331658603161511e+00,6.731004315114047509e-02
4.860622513265001908e+04,9.014668337795058051e+01,4.531849155915871563e+00,-1.563118601068234526e+00,8.025989836306410274e-02
4.872364242397170165e+04,9.030086686751646141e+01,6.722142663774879345e+00,-1.570531147436676545e+00,6.599653210907624468e-02
4.884134335839184496e+04,9.258299453566422699e+01,7.493388816677992281e+00,-1.580665987298675912e+00,6.291788658735816830e-02
4.895932862110261340e+04,9.075543669684053327e+01,6.384201489409280228e+00,-1.617479334047277506e+00,6.022090021705692880e-02
4.907759889895137894e+04,9.463169402793037932e+01,4.578164327643867715e+00,-1.610339318174209167e+00,7.682836539714775481e-02
4.919615488044470112e+04,9.361969837927202320e+01,2.926669042576274471e+00,-1.654034979997177190e+00,7.247003863555943892e-02
4.931499725575237244e+04,9.571753723364469124e+01,6.310520748000309155e+00,-1.622969208860036705e+00,4.905477508976223422e-02
4.943412671671142016e+04,9.549326952610746844e+01,8.954450294353355488e+00,-1.625392653141698229e+00,4.021975315074281104e-02
4.955354395683011535e+04,9.855590484726954514e+01,5.041397583799987814e+00,-1.597222083458150088e+00,8.520539988567056577e-02
4.967324967129204015e+04,9.738669380362770767e+01,4.428667376034787218e+00,-1.575564574545751384e+00,8.365867201457159730e-02
4.979324455696010409e+04,9.762712227032979229e+01,6.942335182370777069e+00,-1.605549851900433200e+00,1.071963221915546854e-01
4.991352931238053861e+04,9.778734459926549505e+01,5.943956715140639169e+00,-1.607522755662670999e+00,4.339388737673215146e-02
5.003410463778733538e+04,1.088700092789367773e+02,8.601214697669584908e+00,-1.592907326264274559e+00,7.346999204500201386e-02
5.015497123510570964e+04,1.007124826617294815e+02,4.023680093922895828e+00,-1.649303949593531771e+00,7.402750283143015586e-02
5.027612980795664771e+04,1.034407728727094593e+02,6.519073844995888933e+00,-1.599834429674938274e+00,6.468249273735210414e-02
5.039758106166081416e+04,1.059236285441331518e+02,8.024475882467863030e+00,-1.626304363741091219e+00,4.765729738116809139e-02
5.051932570324274275e+04,1.067204964499565421e+02,5.023609046244390974e+00,-1.639556909344966895e+00,6.336149494744214294e-02
5.064136444143490371e+04,1.085134791794937001e+02,5.419903217883909718e+00,-1.636377264390737496e+00,6.681785581258738171e-02
5.076369798668182921e+04,1.127166918504371722e+02,4.530693633778921203e+00,-1.625996299245513033e+00,7.169729299859375904e-02
5.088632705114428245e+04,1.084929010251646559e+02,9.215334437368163378e+00,-1.598678557193309313e+00,8.837397545242692276e-02
5.100925234870336135e+04,1.154438335521053602e+02,1.073866705542763889e+01,-1.585587452202928960e+00,6.361948708067297065e-02
5.113247459496468218e+04,1.114099562843276772e+02,5.696035496508514484e+00,-1.621087853967829062e+00,5.392524912770475798e-02
