# freq1	PSD1	freq2	PSD2
1.872558593749999636e+04	5.873800085023761993e-10	1.872558593749999636e+04	2.083284276362975736e-11
1.874999999999999636e+04	7.455889035462564288e-10	1.874999999999999636e+04	3.445927044956538394e-12
1.877441406249999636e+04	1.115215575740647426e-09	1.877441406249999636e+04	4.476434495398484396e-11
1.879882812499999636e+04	6.320377102199949448e-10	1.879882812499999636e+04	9.160476845534820851e-13
1.882324218749999636e+04	4.582105739790479759e-10	1.882324218749999636e+04	9.427968667511410308e-11
1.884765624999999636e+04	1.282032887567660952e-09	1.884765624999999636e+04	8.526471952932065630e-11
1.887207031249999636e+04	7.659619852637305756e-10	1.887207031249999636e+04	7.457377965895150012e-13
1.889648437499999636e+04	1.560632662658424151e-09	1.889648437499999636e+04	6.832361668726728653e-11
1.892089843749999636e+04	2.629933260479645518e-09	1.892089843749999636e+04	1.170568265755973748e-11
1.894531249999999636e+04	3.551515315529916375e-09	1.894531249999999636e+04	1.989617956737593718e-11
1.896972656249999636e+04	9.113729581931494763e-09	1.896972656249999636e+04	5.176515592832286893e-11
1.899414062499999636e+04	1.842346130086847685e-07	1.899414062499999636e+04	1.175671411187599862e-10
1.901855468749999636e+04	1.389799392575505864e-08	1.901855468749999636e+04	3.452454706326633585e-11
1.904296874999999636e+04	1.622116394118880746e-09	1.904296874999999636e+04	1.667506081837593182e-10
1.906738281249999636e+04	6.685222036743990035e-10	1.906738281249999636e+04	1.727055762252680569e-10
1.909179687499999636e+04	1.830394524215448005e-10	1.909179687499999636e+04	2.751870356531416528e-11
1.911621093749999636e+04	1.605549309670236570e-10	1.911621093749999636e+04	1.872138361087995927e-10
1.914062499999999636e+04	3.631538041587685101e-10	1.914062499999999636e+04	3.617150192973593516e-11
1.916503906249999636e+04	1.787785682529441824e-10	1.916503906249999636e+04	7.041529065891233767e-12
1.918945312499999636e+04	8.243878069778664466e-11	1.918945312499999636e+04	2.470502563571755109e-11
1.921386718749999636e+04	1.324774679574708220e-10	1.921386718749999636e+04	7.555202750470444524e-11
1.923828124999999636e+04	3.200196548517803090e-10	1.923828124999999636e+04	5.138039243833633971e-11
1.926269531249999636e+04	2.837373385180979354e-12	1.926269531249999636e+04	3.062665617267788480e-12
1.928710937499999636e+04	5.401856083319962499e-11	1.928710937499999636e+04	6.246823348659788712e-11
1.931152343749999636e+04	1.286252098139269234e-10	1.931152343749999636e+04	2.228011589973801889e-10
1.933593749999999636e+04	1.327750634806967609e-10	1.933593749999999636e+04	2.233632919058741603e-11
1.936035156249999636e+04	3.229341614977052247e-10	1.936035156249999636e+04	1.599327028526164483e-10
1.938476562499999636e+04	3.979110208233959573e-11	1.938476562499999636e+04	1.255549207864071664e-10
1.940917968749999636e+04	7.767765072824993803e-11	1.940917968749999636e+04	4.436919656885430659e-12
1.943359374999999636e+04	1.764378965565736456e-11	1.943359374999999636e+04	5.582154648398947190e-11
1.945800781249999636e+04	4.810688191126883102e-10	1.945800781249999636e+04	7.608253756222442088e-11
1.948242187499999636e+04	7.618234933666106926e-11	1.948242187499999636e+04	5.101871710215888452e-11
1.950683593749999636e+04	2.830222918870790676e-10	1.950683593749999636e+04	4.614664764767982192e-11
1.953124999999999636e+04	2.041202017352913364e-10	1.953124999999999636e+04	4.586385240577872059e-11
1.955566406249999636e+04	3.026400062647231461e-10	1.955566406249999636e+04	3.075986326584806566e-11
1.958007812499999636e+04	2.538548151597035041e-10	1.958007812499999636e+04	1.377657659776167558e-10
1.960449218749999636e+04	1.319587580589998167e-10	1.960449218749999636e+04	9.011179450954402107e-11
1.962890624999999636e+04	1.923976004601588041e-10	1.962890624999999636e+04	3.776718216238560580e-13
1.965332031249999636e+04	7.874239312363047513e-11	1.965332031249999636e+04	1.298594857825464229e-10
1.967773437499999636e+04	5.506491851409978413e-10	1.967773437499999636e+04	7.515852329036887704e-11
1.970214843749999636e+04	3.184115965316597463e-10	1.970214843749999636e+04	1.590030712472790936e-11
1.972656249999999636e+04	2.285746152033934250e-10	1.972656249999999636e+04	3.221075206684114264e-11
1.975097656249999636e+04	1.798518074872402457e-11	1.975097656249999636e+04	1.472055659526280522e-10
1.977539062499999636e+04	4.572540180527160432e-10	1.977539062499999636e+04	2.169490923500237546e-11
1.979980468749999636e+04	1.451719683061949915e-10	1.979980468749999636e+04	4.055054776963784231e-11
1.982421874999999636e+04	4.689283324361069346e-10	1.982421874999999636e+04	1.676870389698903557e-11
1.984863281249999636e+04	2.237974157526848099e-10	1.984863281249999636e+04	2.337702831871513708e-11
1.987304687499999636e+04	2.298946576765113834e-10	1.987304687499999636e+04	9.414011998862661771e-11
1.989746093749999636e+04	2.996848397981348901e-10	1.989746093749999636e+04	8.607557298617411414e-12
1.992187499999999636e+04	3.261679196293293147e-10	1.992187499999999636e+04	4.916136757311872632e-11
1.994628906249999636e+04	5.416273913867950515e-10	1.994628906249999636e+04	5.086506905633601904e-11
1.997070312499999636e+04	7.651736230796959150e-11	1.997070312499999636e+04	2.773907465676688017e-11
1.999511718749999636e+04	2.299176007433681688e-10	1.999511718749999636e+04	3.914152964221776456e-11
2.001953124999999636e+04	3.106425782601158372e-10	2.001953124999999636e+04	1.528277083133731864e-10
2.004394531249999636e+04	2.881464192857023050e-10	2.004394531249999636e+04	6.405285926971695066e-11
2.006835937499999636e+04	5.122346119907590982e-10	2.006835937499999636e+04	9.122095405344781732e-12
2.009277343749999636e+04	2.054094767610141504e-10	2.009277343749999636e+04	4.684992616956120860e-11
2.011718749999999636e+04	5.979809417585143140e-10	2.011718749999999636e+04	6.790208157536700636e-11
2.014160156249999636e+04	3.132753908506262886e-10	2.014160156249999636e+04	3.648561800682825665e-12
2.016601562499999636e+04	1.015454785037675863e-10	2.016601562499999636e+04	4.832733946330672852e-12
2.019042968749999636e+04	1.152483110384495039e-10	2.019042968749999636e+04	8.537261594827487391e-12
2.021484374999999636e+04	2.238907529103863320e-10	2.021484374999999636e+04	8.385563254038183390e-12
2.023925781249999636e+04	3.204687978942937852e-10	2.023925781249999636e+04	3.120636996661368795e-12
2.026367187499999636e+04	4.944798105155109663e-10	2.026367187499999636e+04	9.201452080333033219e-11
2.028808593749999636e+04	2.503999372571277413e-10	2.028808593749999636e+04	5.598700039924413692e-11
2.031249999999999636e+04	2.029724410540417047e-10	2.031249999999999636e+04	1.872066087397627879e-11
2.033691406249999636e+04	3.431856113092300070e-10	2.033691406249999636e+04	8.634621896612487246e-11
2.036132812499999636e+04	2.612606834130628215e-10	2.036132812499999636e+04	1.547481866800797320e-10
2.038574218749999636e+04	4.040669052712122542e-10	2.038574218749999636e+04	1.375592255327383061e-10
2.041015624999999636e+04	4.670282300685718909e-10	2.041015624999999636e+04	2.815850248611351266e-12
2.043457031249999636e+04	3.557412557922270213e-10	2.043457031249999636e+04	9.252458397498146095e-11
2.045898437499999636e+04	3.505857301569043022e-10	2.045898437499999636e+04	2.143913096255104397e-11
2.048339843749999636e+04	4.648126769831979289e-10	2.048339843749999636e+04	1.850566116173191982e-10
2.050781249999999636e+04	2.523763704529902858e-10	2.050781249999999636e+04	1.757665384772228632e-12
2.053222656249999636e+04	9.589680991606040624e-10	2.053222656249999636e+04	3.060276224151768897e-11
2.055664062499999636e+04	2.724875776716809433e-10	2.055664062499999636e+04	6.816720759274451382e-11
2.058105468749999636e+04	1.310647088443631326e-10	2.058105468749999636e+04	4.159098100544013861e-12
2.060546874999999636e+04	3.654433483060561811e-10	2.060546874999999636e+04	1.495151953025070485e-11
2.062988281249999636e+04	1.336708699362185977e-10	2.062988281249999636e+04	1.002714746810649130e-10
2.065429687499999636e+04	2.542033199866829759e-10	2.065429687499999636e+04	6.475390825898132200e-11
2.067871093749999636e+04	4.964953771883991263e-10	2.067871093749999636e+04	1.121931165813537416e-12
2.070312499999999636e+04	4.291794998378250438e-10	2.070312499999999636e+04	1.969180449111001524e-11
2.072753906249999636e+04	3.076519955134696382e-10	2.072753906249999636e+04	8.203436531037573644e-11
2.075195312499999636e+04	3.361213216903935335e-10	2.075195312499999636e+04	8.725873607939418939e-11
2.077636718749999636e+04	1.938396066916731173e-10	2.077636718749999636e+04	1.111735725891131754e-11
2.080078124999999636e+04	3.004716781656301448e-10	2.080078124999999636e+04	6.244964564659181765e-11
2.082519531249999636e+04	5.305185927766754026e-10	2.082519531249999636e+04	1.029721916980251477e-10
2.084960937499999636e+04	5.845266183969508405e-10	2.084960937499999636e+04	4.184174385245300369e-12
2.087402343749999636e+04	5.388560165085045398e-10	2.087402343749999636e+04	5.193430332127147415e-11
2.089843749999999636e+04	7.592788711036634780e-10	2.089843749999999636e+04	3.573529875902972924e-11
2.092285156249999636e+04	1.438896967139959143e-09	2.092285156249999636e+04	9.427423180298818480e-11
2.094726562499999636e+04	1.615989371217868568e-09	2.094726562499999636e+04	2.915089162496797031e-11
2.097167968749999636e+04	3.158936277294149347e-09	2.097167968749999636e+04	8.282741513220608377e-12
2.099609374999999636e+04	1.460269626409946270e-07	2.099609374999999636e+04	3.747848173076254252e-10
2.102050781249999636e+04	2.219827018606534576e-09	2.102050781249999636e+04	7.377863230660912619e-11
2.104492187499999636e+04	3.818199314798452876e-11	2.104492187499999636e+04	4.615935786928735065e-12
2.106933593749999636e+04	9.234132604801286905e-12	2.106933593749999636e+04	3.842162213180236504e-11
2.109374999999999636e+04	7.252293814299082379e-11	2.109374999999999636e+04	4.743949437573451330e-11
2.111816406249999636e+04	8.192865156362223041e-11	2.111816406249999636e+04	8.013332463134752021e-11
2.114257812499999636e+04	1.103536359878126868e-10	2.114257812499999636e+04	3.291096824961578194e-11
2.116699218749999636e+04	7.811779608608850390e-11	2.116699218749999636e+04	1.077767724063497998e-11
2.119140624999999636e+04	4.421343154591439687e-12	2.119140624999999636e+04	3.542943873665063840e-12
2.121582031249999636e+04	3.764087117689035489e-11	2.121582031249999636e+04	1.124820692102280215e-11
2.124023437499999636e+04	3.564405630828572418e-11	2.124023437499999636e+04	5.160188746505463272e-11
2.126464843749999636e+04	2.086483206065804459e-10	2.126464843749999636e+04	5.530565978788053369e-11
2.128906249999999636e+04	1.439715652525441219e-10	2.128906249999999636e+04	4.605415394432011330e-11
2.131347656249999636e+04	8.668698936347712972e-12	2.131347656249999636e+04	1.589465042799363006e-10
2.133789062499999636e+04	1.211787308119234655e-10	2.133789062499999636e+04	4.303212153978704402e-11
2.136230468749999636e+04	9.190274756096281060e-11	2.136230468749999636e+04	3.354647440268209381e-12
2.138671874999999636e+04	3.863104113662929393e-10	2.138671874999999636e+04	3.376717581190018371e-11
2.141113281249999636e+04	2.522608746201419488e-10	2.141113281249999636e+04	1.360659394443586236e-10
2.143554687499999636e+04	3.042902757474600217e-10	2.143554687499999636e+04	3.914976315401423883e-11
2.145996093749999636e+04	4.426891146636305046e-10	2.145996093749999636e+04	6.943311986267268084e-11
2.148437499999999636e+04	1.068051044739234466e-10	2.148437499999999636e+04	4.107760529116446949e-11
2.150878906249999636e+04	4.480262427502720911e-10	2.150878906249999636e+04	2.396834822919917706e-11
2.153320312499999636e+04	1.205830464314765612e-10	2.153320312499999636e+04	3.902802266927939647e-11
2.155761718749999636e+04	7.179609634069255457e-10	2.155761718749999636e+04	2.297222476957929315e-11
2.158203124999999636e+04	2.691935427294598917e-10	2.158203124999999636e+04	3.402234657498966425e-11
2.160644531249999636e+04	1.682817453541258481e-10	2.160644531249999636e+04	4.189295172135361390e-11
2.163085937499999636e+04	6.301390103155557731e-11	2.163085937499999636e+04	1.468131389615965285e-10
2.165527343749999636e+04	3.643340795407525552e-11	2.165527343749999636e+04	8.129762003842977959e-12
2.167968749999999636e+04	3.612311600821843749e-10	2.167968749999999636e+04	1.997155178613979789e-11
2.170410156249999636e+04	7.127802237460871591e-11	2.170410156249999636e+04	2.681826162271177831e-12
2.172851562499999636e+04	8.257135164355585155e-11	2.172851562499999636e+04	5.774984009845371740e-11
2.175292968749999636e+04	3.097849921577277054e-10	2.175292968749999636e+04	6.934043538013330021e-12
2.177734374999999636e+04	1.270463623872914399e-10	2.177734374999999636e+04	4.292432896333058923e-11
2.180175781249999636e+04	1.759874212490303057e-10	2.180175781249999636e+04	4.283371585044960517e-11
2.182617187499999636e+04	2.477104944016869746e-10	2.182617187499999636e+04	1.069058223529947294e-11
2.185058593749999636e+04	2.614557602703805554e-10	2.185058593749999636e+04	1.148132476071813878e-11
2.187499999999999636e+04	6.643349253269483728e-11	2.187499999999999636e+04	7.142422916372599356e-11
2.189941406249999636e+04	4.409828048716252354e-10	2.189941406249999636e+04	1.035039250107654054e-11
2.192382812499999636e+04	2.788153850519442459e-10	2.192382812499999636e+04	2.741045148900105801e-11
2.194824218749999636e+04	4.924749933302916548e-10	2.194824218749999636e+04	7.743988156101136116e-12
2.197265624999999636e+04	1.813133776676055523e-10	2.197265624999999636e+04	8.916338050480955319e-11
2.199707031249999636e+04	6.914291217277112265e-10	2.199707031249999636e+04	4.161394373743793878e-10
2.202148437499999636e+04	5.237338573976818338e-11	2.202148437499999636e+04	7.597392535493439380e-11
2.204589843749999636e+04	8.450462451705911018e-11	2.204589843749999636e+04	7.201035189152245845e-12
2.207031249999999636e+04	4.612770849489341856e-10	2.207031249999999636e+04	2.436428642560359197e-11
2.209472656249999636e+04	2.640151999962586667e-10	2.209472656249999636e+04	7.494505734733481622e-12
2.211914062499999636e+04	1.455937433623295688e-10	2.211914062499999636e+04	3.394232958132745931e-11
2.214355468749999636e+04	3.282482261406782328e-11	2.214355468749999636e+04	1.673199496132071214e-10
2.216796874999999636e+04	3.178425502287878142e-10	2.216796874999999636e+04	8.198154908795299655e-11
2.219238281249999636e+04	2.086757125391901375e-10	2.219238281249999636e+04	3.006458188961796182e-11
2.221679687499999636e+04	1.727054838995729789e-10	2.221679687499999636e+04	2.749498458247379277e-11
2.224121093749999636e+04	2.377746194007591912e-10	2.224121093749999636e+04	7.864971618538247019e-11
2.226562499999999636e+04	2.802418027035775982e-10	2.226562499999999636e+04	6.236867306049587345e-12
2.229003906249999636e+04	3.078335495650105368e-10	2.229003906249999636e+04	6.836275056616460521e-11
2.231445312499999636e+04	1.980235621800588464e-10	2.231445312499999636e+04	1.614806722210700517e-12
2.233886718749999636e+04	2.294706808333080194e-10	2.233886718749999636e+04	1.452780779809994191e-11
2.236328124999999636e+04	1.754150767030244485e-10	2.236328124999999636e+04	8.054660788810313849e-12
2.238769531249999636e+04	1.659666962140898543e-10	2.238769531249999636e+04	1.765339361906949685e-10
2.241210937499999636e+04	7.357184369712941082e-11	2.241210937499999636e+04	9.876985803288595528e-11
2.243652343749999636e+04	3.272315763704143693e-10	2.243652343749999636e+04	1.794047740950116698e-11
2.246093749999999636e+04	8.992799221925844896e-11	2.246093749999999636e+04	7.820910550917757978e-11
2.248535156249999636e+04	2.759546349908898281e-10	2.248535156249999636e+04	9.081724829709290041e-12
2.250976562499999636e+04	3.756026814802942192e-11	2.250976562499999636e+04	4.440646803773318293e-11
2.253417968749999636e+04	1.154749366434869685e-10	2.253417968749999636e+04	1.196146632409432187e-11
2.255859374999999636e+04	4.516847222655493170e-12	2.255859374999999636e+04	1.006607148517360925e-11
2.258300781249999636e+04	4.830317749719748965e-10	2.258300781249999636e+04	1.448420517848503125e-11
